feature,mentions,sentiment
Noble,8,0.5874256006318319
Noche,8,0.30333575676195323
Noctua,40,0.7545475595245079
Nocturna,17,0.6799141858868739
Node,29,0.6165551276945765
Noice,12,0.4976629462544224
Noise,1649,0.5829387763619842
Nokia,27,0.6145529836659854
Nomad,6,0.8761992764290577
Non,104,0.5183200846298021
Nonsense,33,0.5252387005823425
Nook,42,0.7209816938196864
Noon,8,0.4688984258555138
Nope,54,0.2006791714992249
Norm,13,0.5765887576764306
Normal,8,0.8036582817767339
North,28,0.6777213268591628
Norton,18,0.7167320269493049
Nose,34,0.5964667825336458
Nostalgia,8,0.8681769163886202
Notch,159,0.841901296661633
Note,613,0.6824096330114484
Notebook,155,0.8052155001772447
Notepad,14,0.7315192931595708
Notice,68,0.44399596778598877
Notification,325,0.42899216429050563
Notifie,11,0.506733104684496
Notion,6,0.36618151737881516
Nov,33,0.4650396959984915
Novel,14,0.7798768837757442
Novelty,20,0.4257507943490054
November,96,0.24329630704551164
Novice,45,0.7660356084822625
Nozzle,12,0.40350022445394035
Npr,8,0.4347410322952783
Ntfs,21,0.6021921531646512
Ntsc,10,0.7492337770789164
Nuance,8,0.7154396280857327
Nub,18,0.8451806098520238
Nuc,9,0.9283067409204604
Nudge,6,0.6809240948641673
Nuevo,8,0.6824518017820083
Nuff,13,0.7594346517670112
Nuisance,36,0.5256692551839579
Num,8,0.6249063245522848
Number,931,0.5067542222489853
Nunca,7,0.2663322873413563
Nurse,6,0.6479137993592303
Nursery,20,0.3582738320052158
Nursing,18,0.5899688272555876
Nut,107,0.6373177088698357
Nutshell,6,0.509928655102461
Nuvi,19,0.7638909420194594
Nvidia,49,0.7197277886639777
Nvme,51,0.7133536544376208
Nvr,49,0.6458223149223771
Nyc,10,0.7032383581332396
Nylon,49,0.7129316672288376
Nzxt,13,0.8130491575620209
Oak,8,0.9089632845116284
Oasis,449,0.5988407904814589
Object,156,0.608339539037936
Objective,10,0.6171212823828682
Obs,8,0.6968782445146644
Observation,33,0.6705618460634442
Obsession,6,0.9234251723197909
Obsolescence,7,0.5578659047439162
Obstacle,13,0.5470827998472557
Obstruction,26,0.5857543566870356
Occasion,131,0.5631507763186762
Occassion,6,0.6942679140872011
Occurrence,21,0.4846955203656329
Ocd,19,0.6956447401776371
Ocean,20,0.7393477717370842
Oct,22,0.4841402813009071
October,87,0.30344599307763614
Oculus,75,0.646854096094321
Ocz,29,0.36425161985369353
Odd,26,0.5510209881283047
Odor,24,0.44042892485958873
Odyssey,17,0.8275748715052887
Oem,373,0.7236938862133245
Off,41,0.5730821199235279
Offer,61,0.5713476836063506
Offering,42,0.9084278065669683
Office,712,0.7612621692399882
Officer,12,0.3940954918895538
Official,8,0.6598496449660161
Offline,16,0.3266645552284899
Ohio,6,0.904939810927317
Ohm,37,0.7355976937123577
Oil,53,0.6128098867669699
Old,61,0.5896095657417242
Oled,7,0.6617621229129976
Olympics,6,0.8806670842362413
Olympus,64,0.7415393753302624
Omaker,7,0.9962272730231884
Omax,6,0.793630416408026
Omg,36,0.7045803193255374
Omission,11,0.4411559770391746
Omni,20,0.6208950114669278
Omoton,9,0.9139953918250588
Onboard,24,0.721188089385881
Oneplus,11,0.43903020007366483
Onkyo,54,0.6444894719280894
Online,34,0.6949492274535956
Ons,8,0.8419148047614726
Onvif,19,0.5916854152624422
Oomph,6,0.8504713944712421
Op,6,0.4432675050605515
Opción,6,0.6408704107161611
Open,31,0.6511087067258139
Opener,11,0.6340565143512901
Opening,227,0.6249488030007982
Openvpn,6,0.6847261052074222
Opera,6,0.6042567187905661
Operating,133,0.5865444900290524
Operation,234,0.7095575765980846
Operator,46,0.6538256791701196
Opinion,429,0.6377308953155448
Oppo,9,0.8205859582974679
Opportunity,69,0.7271863658405483
Opposite,21,0.4759597783170951
Ops,6,0.8452971640314596
Optic,48,0.7844590413030043
Optical,39,0.7771237906175278
Option,1847,0.6340556771539384
Optiplex,14,0.6625285457869593
Optoma,17,0.3938169784720658
Orange,66,0.6244883369720562
Ordeal,9,0.5367334958565253
Ordering,15,0.7078260094713187
Oregon,7,0.6420537755932726
Organization,44,0.8320299877893624
Organizer,44,0.7831086699077953
Orientation,86,0.6804281796991513
Origami,94,0.7244541877089625
Origin,11,0.6445059908649207
Original,165,0.739072301117862
Orion,7,0.7470658443385868
Orlando,7,0.6393920100277423
Os,246,0.5975137038106227
Osd,16,0.5399633851775434
Osmo,12,0.37677862411752966
Osx,27,0.6247292113936661
Ota,38,0.6469849639987316
Otg,22,0.7604362547512706
Otra,18,0.358525529387407
Otras,7,0.5889996915523495
Otro,17,0.4966046577319503
Otros,13,0.5931775078195363
Otter,40,0.6966062943720317
Otterbox,71,0.7368397043222578
Otufan,9,0.6864776071694602
Ounce,24,0.8445068667236532
Out,67,0.7316790538864538
Outage,59,0.5821199210506659
Outcome,28,0.5362158423875891
Outdoor,67,0.5809552660081605
Outer,6,0.28355903038027463
Outfit,13,0.6575942921134321
Outing,19,0.6962382146249231
Outlet,682,0.6754095628700572
Outline,12,0.5310409946444755
Outlook,17,0.8277628966110676
Output,484,0.6653945938698959
Outside,172,0.6712203248040846
Outstanding,8,0.9823693620510312
Outta,6,0.7477849749454132
Outward,6,0.801098578852058
Oval,19,0.5020001969349227
Oven,6,0.6798809210304171
Overall,49,0.7413270688542682
Overclock,20,0.8303343155290349
Overclocking,31,0.8837419786502705
Overhang,6,0.6531001244244786
Overhead,8,0.7596700793292257
Overheat,8,0.4950548673805315
Overheating,8,0.5474030591285555
Overkill,32,0.8934664338607945
Oversight,18,0.5602134409782593
Oversize,6,0.7137853877114443
Overtime,6,0.615653952632177
Overview,10,0.9350329183856957
Owc,9,0.7770275947259506
Owl,13,0.26425151979380573
Owner,182,0.6355593802626782
Ownership,40,0.28439936550857964
Oximeter,6,0.579362514380288
Oxygen,20,0.7168407311721239
Pace,32,0.747453895568924
Pack,684,0.6425499631144629
Package,972,0.5616201180185332
Packaging,591,0.589419770579724
Packet,35,0.5482796977955982
Packing,49,0.5328890539820684
Pad,573,0.7075904863183827
Padding,150,0.7632831183220454
Paddle,7,0.5148600588727277
Pagar,9,0.5022322945296764
Page,665,0.5120930995631532
Pain,421,0.4911194097838065
Paint,71,0.6219593853899605
Painter,7,0.7810276642641318
Painting,8,0.6431631455925526
Pair,1203,0.6389896674872483
Pairing,90,0.7355806594349108
Pal,14,0.7283578157564209
Palm,87,0.6751351326780297
Pamphlet,14,0.30069217316174346
Pan,69,0.6343684572514747
Panasonic,231,0.6592510533581455
Panda,6,0.46534697076519177
Pandemic,16,0.6674048824497731
Pandora,53,0.8450045903646585
Pane,12,0.5708740473031261
Panel,351,0.6939448833718183
Panic,11,0.7783104652665894
Panning,13,0.6256697601370084
Panorama,8,0.8079278714285465
Pant,41,0.620338842864773
Pantalla,13,0.4702093224399365
Paper,463,0.5427445851709825
Paperback,22,0.6627517447036966
Paperweight,47,0.16220560184360402
Paperwhite,214,0.5782747291020748
Paperwork,35,0.4565645436540113
Par,135,0.6359558424545362
Para,240,0.6757870340815619
Paradigm,6,0.3667704724551489
Paragraph,10,0.4578574412036687
Parallel,13,0.7604413774365989
Parameter,23,0.7554641183194927
Parece,12,0.5878179674036801
Parent,122,0.6866701759416949
Paring,7,0.6997902891515488
Paris,8,0.4677367203621543
Park,63,0.7566726039664308
Parking,59,0.7464679673985456
Parks,6,0.8366224247195836
Parrot,11,0.724474166678688
Parte,12,0.4234204666960674
Particle,50,0.5021283026441233
Partition,48,0.5674696374741567
Partner,30,0.5716348580637713
Party,363,0.6320595458276508
Pass,57,0.5149789003863636
Passenger,47,0.8465538317433767
Passport,165,0.6795109147132748
Passports,6,0.8282446485924689
Passthrough,12,0.7226448278246002
Password,263,0.4290659281686559
Past,335,0.6765804728846033
Paste,46,0.6984346355725195
Patch,51,0.7153827612888634
Path,42,0.7786468829317961
Patience,83,0.6544574432356244
Patient,10,0.8081793277931866
Patio,70,0.9203288739243622
Patriot,18,0.7856809351683801
Pattern,122,0.723877485367502
Pause,133,0.6547171199201699
Pausing,6,0.8743227635422954
Pavement,10,0.5994081038166769
Pavilion,39,0.7515791717577929
Pavillion,12,0.7920310848082105
Pay,35,0.4583008506468364
Payment,35,0.4204407229337708
Paywall,6,0.32072120408217114
Pbs,27,0.698760162013059
Pc,1413,0.6402454352907567
Pcb,22,0.6518479540086859
Pci,52,0.7611056523061192
Pcie,53,0.6495844485388655
Pcm,7,0.8656824273722512
Pda,10,0.7441007796209306
Pdf,36,0.7175710200810701
Pdfs,6,0.3878901934949681
Peace,136,0.8651228248460993
Peak,47,0.5991586332325204
Peaking,6,0.4747541401399455
Peanut,8,0.5993589279532898
Peasy,11,0.8160590442368464
Pedal,130,0.7064933714129717
Pedí,6,0.4499766482040286
Peel,12,0.6110902490181616
Peep,7,0.17410920929562831
Peer,13,0.7378983076587946
Peeve,9,0.6890889008839926
Peg,18,0.6276705887317399
Peice,15,0.22430446900737783
Pelican,7,0.6111861053006058
Pen,267,0.7573531241852309
Pena,11,0.8184793102766641
Pencil,188,0.7774925128637056
Penetration,7,0.8489709088919751
Penny,170,0.9206327965165068
Pentax,30,0.7456687539747994
Pentium,9,0.8837420175550506
People,1766,0.5984435786855907
Percent,65,0.5608353425153138
Percentage,54,0.642836018477586
Perception,8,0.7123175500892103
Perfección,7,0.8821691509968203
Perfect,156,0.9576594119200355
Perfecta,8,0.9837983325996902
Perfectamente,12,0.991258553408746
Perfection,32,0.8481949136933054
Perfectionist,6,0.7861370926257223
Perfectly,19,0.8495844572546623
Perfecto,17,0.9413616053301238
Perform,6,0.6383448814352354
Performance,959,0.7307161781066235
Performer,22,0.7873109966192053
Perimeter,13,0.6953041718784684
Period,529,0.45226101855947004
Peripheral,57,0.7508302775016075
Perixx,6,0.5812509433405163
Perk,12,0.7913288179370284
Permission,28,0.4360090491793796
Pero,139,0.6005978792363095
Person,753,0.5491765193045446
Personal,8,0.7772662798124657
Personnel,6,0.4323345940016831
Perspective,46,0.6594833220372928
Pesar,6,0.8538649616530165
Pet,149,0.6742911589325674
Pfsense,9,0.9365956819900829
Phablet,7,0.7769593696242997
Phantom,34,0.5573557865538854
Phase,12,0.51944795519618
Phenom,16,0.9870108271807112
Phenomenon,6,0.6139270181301981
Philip,10,0.6664691885642242
Philips,50,0.49217639914684697
Phillip,11,0.7208511823555455
Phillips,48,0.6592234505458047
Philosophy,8,0.5627992270092363
Phoenix,8,0.7048573845531791
Phone,5609,0.5980182491844054
Phones,9,0.7022554414579645
Phono,28,0.7842801234406319
Photo,1411,0.6752812458173029
Photograph,37,0.765732657043987
Photographer,194,0.8500415480791828
Photography,259,0.8142560492230084
Photoshoot,8,0.9204746735986191
Photoshop,44,0.9321583047997344
Phrase,13,0.5755577402798315
Physics,11,0.8411724410993471
Piano,10,0.8984401713620173
Pic,368,0.6991849383022742
Pice,7,0.3570341181392515
Pick,31,0.7681556059575204
Picking,6,0.7827151168506438
Pickup,30,0.7040680130943656
Picnic,7,0.8589611255488957
Pico,7,0.5586702388079304
Picture,4468,0.6598307736246065
Pictures,13,0.7664726148449028
Pie,12,0.6354831618355092
Piece,1842,0.43762675867305034
Pig,7,0.3404463610994363
Pigtail,14,0.74493476769151
Pile,30,0.24990316981372113
Pill,9,0.5920182095788833
Pillow,29,0.6158219981047421
Pilot,46,0.859081488954436
Pin,360,0.5370189994474155
Pinch,38,0.5869963449306517
Ping,32,0.4099951074713317
Pinhole,6,0.707258532270013
Pink,44,0.6663496614253911
Pioneer,87,0.7580636218689475
Pip,17,0.629382386106847
Pipe,32,0.6721698435367216
Piper,6,0.3658339723867054
Pistol,14,0.7924707422477825
Pit,12,0.7770372644336021
Pita,18,0.4648905749587963
Pitch,87,0.5287669866871699
Pity,14,0.31378195002408965
Pivot,20,0.5758976892568171
Pix,19,0.908497545884242
Pixel,268,0.622646447687725
Pixelation,20,0.5370853011787403
Pkg,6,0.2065076141152531
Place,1833,0.6297872292937691
Placement,169,0.7440937658450784
Plague,6,0.006342049261244635
Plan,382,0.4215513552361037
Planar,8,0.5019373541526875
Plane,109,0.7212781471049695
Planet,30,0.55495840197788
Planning,15,0.6072944599436596
Plant,37,0.8262518798048306
Plantronic,13,0.4431193547430806
Plantronics,74,0.5493142923093507
Plasma,85,0.7022761284262421
Plaster,8,0.6072779755922966
Plastic,1282,0.5182929497147913
Plasticy,6,0.8165906139208042
Plate,249,0.6466348301734713
Platform,94,0.6981525475178948
Platinum,11,0.824279560606969
Platter,8,0.8655341868070536
Play,448,0.6973718709714295
Playback,129,0.5735004286607435
Playbook,14,0.9177075095940381
Player,1519,0.6657041488555606
Playing,98,0.6914664201809055
Playlist,51,0.6291546669466804
Playroom,10,0.640129254508065
Playstation,43,0.5241558928564488
Pleasure,69,0.7481936420437073
Plenty,489,0.8657787528969039
Plethora,17,0.4308662555310601
Plex,7,0.5443098649681944
Plier,28,0.4606074472851885
Ploy,6,0.4038847485693016
Plug,1442,0.6507659341965316
Plugging,7,0.4701478776156104
Plugin,35,0.6101245687041748
Plugs,7,0.39302532721610206
Plunge,15,0.8850052562484052
Plus,373,0.7684147740368518
Plástico,9,0.454065286864837
Pny,42,0.3886111852008894
Pocket,991,0.7722134549149602
Poco,29,0.7346880609442576
Pod,141,0.7167512958992461
Podcast,112,0.6915220479850827
Poder,17,0.6100427944569246
Pods,9,0.5732385073238725
Poe,103,0.663967562259502
Poi,9,0.8670135847642086
Point,1861,0.5677024671574483
Pointer,34,0.5726482038803892
Pointing,10,0.5163365715183318
Polar,6,0.5479195110868508
Polaris,9,0.8257680356845312
Polarity,19,0.4365293008250822
Polarizer,27,0.5915459680448597
Polarizing,11,0.586978046265854
Polaroid,30,0.687524961977033
Pole,119,0.6445679849368557
Police,58,0.6320389861914385
Policy,168,0.19880371589875895
Polish,15,0.6299708268449952
Polk,60,0.6518215281549298
Poly,11,0.47957123578949407
Pond,7,0.8312319190382758
Poner,11,0.571880633498288
Pontiac,6,0.8355233807766732
Poof,9,0.4721714851136009
Pool,117,0.8126408679205098
Poop,7,0.49774934582196045
Poor,14,0.14288319263141602
Pop,125,0.5148350659565185
Popcorn,6,0.5896837344819991
Popping,28,0.31955708443170544
Population,10,0.6522463419154519
Popup,20,0.3525127558968961
Por,118,0.6525905052124981
Porch,84,0.7153437805351305
Porn,6,0.6758095036396602
Porque,36,0.5476825569898615
Porsche,7,0.4137130168466164
Port,2314,0.6270342550718585
Portability,124,0.7995575626890997
Portable,70,0.7376819759170757
Portal,21,0.48857488986548214
Portfolio,13,0.9013769728950977
Portion,180,0.4632187786431233
Portland,7,0.45130079588852823
Portrait,154,0.761477621269277
Ports,12,0.7732005996040243
Pos,74,0.15045451342814123
Position,600,0.6046446094133595
Positioning,47,0.7258496488429955
Positive,40,0.495618631223806
Possession,10,0.6276756884763017
Possibility,73,0.647422470724388
Post,232,0.5705169600754869
Postage,25,0.1931074161734432
Poster,12,0.6309542881402498
Posting,11,0.42314672302878037
Posture,12,0.8441246181513028
Pot,22,0.6935942271824884
Potential,81,0.5777118527247818
Potentiometer,11,0.5461439803581346
Pouch,146,0.8154956861344296
Pound,61,0.7825549833279019
Pov,6,0.8882028925969886
Powder,14,0.6917354815439987
Power,3409,0.6227677839551382
Powerbeats,7,0.6399905770584675
Powerhouse,10,0.8017051631293726
Powerline,39,0.6757928017060084
Powerowl,6,0.4943932903503689
Powerpoint,15,0.6713456996483729
Powershot,45,0.4967982435337035
Powerstrip,7,0.8620572274085134
Ppi,9,0.7081468760750593
Ppl,15,0.5841526417566153
Practicality,9,0.5114281483369673
Practice,102,0.665250416423363
Practico,6,0.9750997116643703
Praise,18,0.8314367150780728
Prayer,6,0.5467875465983525
Pre,57,0.7037731253637998
Preamp,50,0.7077048827635007
Precaution,11,0.5926928942499217
Precio,68,0.8426693305493032
Precision,43,0.7748011680986416
Predecessor,30,0.7329126917660082
Prefect,19,0.9697249150010879
Preference,92,0.7753604931827083
Preferences,6,0.5826848695675532
Premier,7,0.5928081930947623
Premiere,8,0.975681156543942
Premium,144,0.671147424433002
Prep,7,0.9663550748622843
Preparation,13,0.67399218753025
Presence,23,0.5916985587663595
Present,129,0.6096179539070631
Presentation,70,0.6641235337555242
Preset,39,0.6562782631081063
Press,135,0.6042611448297975
Pressure,231,0.5510061329479938
Pretty,13,0.46024558754064715
Prevention,6,0.7564542479425048
Preview,28,0.6066779945904273
Price,8803,0.8102527595676955
Pricepoint,7,0.7097127883088044
Pricey,10,0.8548554943175987
Pricier,9,0.4164502704386703
Pricing,74,0.7656073490489271
Pricy,20,0.783052421361208
Pride,17,0.8199558117639218
Primary,9,0.4720801078332847
Prime,222,0.7122483481981108
Primera,7,0.8297008255363575
Principio,7,0.5954022474387395
Principle,15,0.5705552699820449
Print,285,0.5641210011135595
Printer,351,0.6627282658068039
Printing,31,0.7205964231642054
Priority,46,0.6881509466256039
Prism,8,0.6597942347943899
Prius,11,0.7361061742015987
Privacy,80,0.5669990183123446
Privilege,9,0.43458811470190994
Prize,13,0.7672189013996663
Pro,1462,0.6746791939396529
Prob,22,0.7413175580708908
Problema,25,0.6652773222117685
Problemas,9,0.7031334471216218
Problems,9,0.531440148092871
Probook,6,0.6348515635860773
Procedure,47,0.5193987882264488
Process,587,0.49596046456364995
Processing,79,0.7326036202419207
Processor,258,0.7853475825366387
Produce,20,0.5786612088937545
Producer,13,0.6033327860999494
Production,93,0.6188535442673138
Productivity,24,0.7192347999589401
Producto,79,0.6741095385219478
Products,16,0.6741530794515711
Professional,49,0.7438988448642592
Professor,6,0.4075116103849723
Profile,196,0.7581827132248041
Profit,28,0.4943933614179384
Program,508,0.6583673792377189
Programmer,22,0.5242752546414109
Programming,142,0.7758755511099031
Progress,47,0.3707408599154231
Project,264,0.7375773551682758
Projection,55,0.546681432550064
Projector,417,0.6171375252248882
Promise,37,0.45072045634800373
Promo,6,0.44900413119466975
Promotion,24,0.45652288388191664
Prompt,57,0.5343526523379536
Prong,85,0.4897114778398057
Proof,168,0.6553286903568906
Prop,47,0.5982835225251929
Propeller,8,0.8601504883918096
Property,94,0.6089142921607956
Proportion,6,0.35345625757084537
Proposition,11,0.7635801619405604
Pros,77,0.6724392439710436
Protección,10,0.8193122623953968
Protect,43,0.7560037463621865
Protecter,8,0.8027114605065435
Protection,834,0.7620559595079024
Protector,841,0.6584106436134308
Protocol,27,0.4834263950060294
Protrusion,7,0.8806182260824633
Provider,110,0.5453147275866782
Provision,13,0.6446330364930103
Proximity,26,0.42199942595191087
Pry,13,0.5981782008535587
Práctico,7,0.9077920928996589
Psu,79,0.6782819930116993
Ptt,17,0.692316886220771
Ptz,27,0.5276608998343969
Pubg,9,0.9361334826777844
Public,24,0.5025078850988697
Publication,8,0.8739799635031886
Publisher,7,0.7285755791318869
Puck,10,0.5071277755661867
Pude,6,0.524433337074394
Puede,19,0.5876234802539999
Puedo,21,0.7479153541360228
Puesto,6,0.5728245091934999
Pull,34,0.6677271975328468
Pulse,19,0.6870593103889596
Pump,45,0.7791992920813047
Pun,14,0.7614042437728911
Punch,44,0.8392080149177755
Pup,32,0.8521282851825163
Puppy,87,0.6703271804971723
Purchaser,28,0.579378674752661
Purchasing,64,0.5326821778074873
Purple,38,0.4987293465635862
Purpose,829,0.6347214414502058
Purse,244,0.8436311756301367
Push,96,0.6600799652264868
Puzzle,15,0.6870565858339736
Pvr,9,0.6149742176639847
Pwm,12,0.7191495265384825
Pyle,21,0.5653160655904989
Pésima,7,0.2021427790501288
Qnap,8,0.7624214117240626
Qos,31,0.647654864632885
Quad,66,0.7805578964436074
Quailty,9,0.7293272833404545
Qualcomm,6,0.9939566634663303
Quality,11578,0.7135209206466947
Qualm,14,0.9554271296884898
Quantity,30,0.700895584304817
Quarantine,7,0.4621443524520146
Quarter,41,0.46646182686615756
Que,292,0.6138656839729552
Queda,12,0.5590180953828773
Quedo,7,0.75233412304494
Query,8,0.3585117267793976
Quest,75,0.6348104728375135
Question,362,0.6129020601098765
Queue,6,0.13881648756796494
Quibble,6,0.9926497451184938
Quick,49,0.7890940975146582
Quicktime,15,0.6037974550039508
Quiero,6,0.5138015262006471
Quiet,17,0.6724655230402063
Quieter,74,0.7021976318711814
Quietness,6,0.5778728838389119
Quirk,34,0.6204949119680404
Quirky,6,0.613390153235135
Quit,36,0.23588282507706834
Quote,10,0.3666977287968621
Rabbit,54,0.5252447878870212
Raccoon,8,0.7075565414124867
Race,24,0.859332210085995
Racing,15,0.7852108061721083
Rack,63,0.7422229780950436
Radar,64,0.5753725733463853
Radeon,25,0.8209695985988946
Radiation,7,0.6917737264427289
Radiator,28,0.6583415600980516
Radio,1578,0.6301808041950916
Radioshack,6,0.7765339423494879
Radius,21,0.6570978658419335
Rage,13,0.5007350684788364
Raid,49,0.7344432472912429
Rail,45,0.5686596321782822
Railing,7,0.6401774513984232
Rain,145,0.7876831507124107
Rainbow,30,0.6677905104030893
Ram,344,0.7202814376342694
Ramp,6,0.6664449532933455
Ran,10,0.6994886920525459
Ranch,11,0.6887930021462538
Rand,9,0.2856712398998853
Range,1446,0.6863266245589426
Rangefinder,6,0.9562569256037629
Ranger,22,0.8169063819742323
Rant,6,0.41984868751994026
Rap,13,0.687972992448172
Rapid,8,0.6894380199883017
Rash,12,0.3062996424851008
Raspberry,85,0.7609735875116551
Rat,18,0.7577457946495593
Ratchet,9,0.6644931944319978
Rate,421,0.6322418413113364
Rating,627,0.538576933107265
Ratio,74,0.8141295642490641
Rattle,30,0.39981420349601343
Rave,9,0.3095688904868439
Raw,29,0.8358509152643945
Ray,187,0.7801047449438215
Razer,55,0.5938022818789416
Razor,34,0.672148994570735
Rca,187,0.6661922293328035
Re,18,0.8038141668184835
Reach,67,0.7220244925014576
React,7,0.5067345840257725
Reaction,36,0.6857514287750948
Read,116,0.7093078256282376
Readability,10,0.6356403405079618
Reader,610,0.6665104095569822
Reading,308,0.6271373545033065
Readout,17,0.5993246870896067
Ready,7,0.6944333945658789
Readyshare,6,0.5631833289711116
Real,27,0.4734778259363439
Reality,71,0.4798151158455523
Realm,12,0.8690513895441351
Realmente,12,0.6895121626439504
Realtek,17,0.5342986460412195
Realtor,6,0.9913185006783655
Realy,8,0.677549493368133
Rear,86,0.6998443834886001
Rearview,19,0.8325657492295202
Reason,1744,0.5027460280799969
Rebate,13,0.7337759542547596
Rebel,42,0.9114978966094246
Reboot,87,0.3228458002620797
Rebooting,11,0.3830188901893879
Rebuild,7,0.9909935038886033
Rec,6,0.6611255995036723
Reccomend,8,0.6680492120576673
Receipt,82,0.3055894950485686
Receiver,483,0.7075490375847298
Receiving,14,0.7072745679594975
Receptacle,36,0.6447123162773399
Reception,484,0.5872753459996091
Receptor,6,0.6722373537098368
Recess,8,0.6571688876138069
Recharge,29,0.5912672027740788
Rechargeable,26,0.738711808683897
Recharger,13,0.7968038326720349
Recharging,11,0.7423849332342136
Reciever,20,0.7224832059859182
Recipe,26,0.9398547520826329
Recipient,29,0.7918731786294615
Recliner,13,0.8489435784599314
Recognition,42,0.5874547544812058
Recomend,8,0.7076597120903898
Recomendado,18,0.943860637761342
Recomiendo,55,0.7397472093215169
Recommend,67,0.7683301197815927
Recommendation,142,0.5417424314951526
Recommended,13,0.7204296840964861
Reconnect,8,0.3310280170699116
Record,408,0.5251758928889817
Recorder,105,0.7708440466852543
Recording,628,0.48972463348573986
Records,6,0.8244214083776266
Recourse,7,0.196770150330849
Recovery,79,0.3966890564803594
Rectangle,10,0.6445192826504353
Recycle,12,0.33820127208794776
Recycling,6,0.5707194995629834
Red,182,0.6733867203187361
Redesign,8,0.4525825147575233
Reduction,83,0.6976107273463662
Redundancy,10,0.6665707720807404
Ref,8,0.5248037546989508
Reference,103,0.6592539641158475
Refill,7,0.7799857101552854
Reflection,89,0.5961354440806552
Reflector,27,0.517809592786728
Reformat,7,0.5948292137389737
Refresh,51,0.702445181500105
Refrigerator,28,0.6805370799923237
Refund,718,0.14444239392436745
Refurb,30,0.48784860780288
Refurbished,8,0.22868411033414304
Regard,79,0.6967352476193683
Region,52,0.6774423681409434
Register,12,0.38263306682104786
Registration,25,0.3442444490361959
Registry,6,0.5937938153074356
Regret,85,0.8275657755153267
Regulation,10,0.3115808586473577
Regulator,7,0.31864840424220475
Reinforcement,10,0.6033635285741183
Reinstall,18,0.4083305828583737
Reject,8,0.3680781269868021
Relation,10,0.6309000402048696
Relationship,15,0.48801317293352137
Relative,31,0.6432990531804182
Relay,16,0.6335708564461129
Release,147,0.6730695341038696
Reliability,138,0.6152885271276581
Reliable,16,0.8512434160547855
Relief,65,0.725720707284759
Reload,8,0.3373368142056279
Reloj,6,0.27900571438173455
Remainder,6,0.22489374437524626
Remedy,15,0.2435855182974289
Reminder,31,0.6539908235150036
Remorse,7,0.36477729894769645
Remote,965,0.6698600946992346
Removal,55,0.7016538375362871
Remove,7,0.5093003455050555
Remover,21,0.7545174821522475
Rendering,7,0.854051396711189
Rendition,11,0.8407620310317725
Rental,14,0.8676397328742625
Reolink,7,0.47281981562264264
Reorder,16,0.3241721141166636
Rep,115,0.2922598460441172
Repair,271,0.3374679908767468
Repairman,7,0.44081237613240126
Repeat,38,0.6304500898324094
Repeater,114,0.7127299954637764
Replace,25,0.3872437493747566
Reply,70,0.26054430505422976
Report,77,0.6125454425092866
Reports,12,0.621223443856555
Representation,12,0.5503097403270658
Representative,55,0.36749315032925967
Reproduction,37,0.7584512245403193
Republic,9,0.8608836594842918
Reputation,49,0.5730145541447386
Request,100,0.2937909596548707
Require,6,0.7669225270898702
Requirement,147,0.6757717591824329
Res,12,0.8643199552564814
Rescue,19,0.7928260085509943
Research,374,0.6247773818591026
Reseller,10,0.43860342997140833
Reservation,29,0.8589681062685799
Reserve,12,0.8285488679715248
Reset,300,0.2655471574875507
Resetting,24,0.2245008667377988
Residence,14,0.5924545000712637
Residue,33,0.4697200902790593
Resistance,61,0.7064287015031756
Resistente,9,0.804967455759955
Resistor,25,0.5582702310031163
Resolución,9,0.861052231824336
Resolution,468,0.6593746892179057
Resolve,10,0.38281007695768493
Resort,17,0.5471153022295124
Resource,37,0.43093764689684894
Respect,50,0.5881971459866326
Respond,12,0.5863108875928447
Response,587,0.41660426334906264
Responsibility,14,0.2990748545936575
Responsiveness,28,0.605490523845739
Rest,391,0.6049174921523989
Restart,74,0.4042178248806473
Restaurant,40,0.7075302266297513
Restore,13,0.5328741662132626
Restriction,20,0.41570147438324057
Result,696,0.5247964274481092
Resume,6,0.866809418813015
Retail,17,0.6916026953703669
Retailer,49,0.6175930378109227
Retainer,6,0.7406523001069824
Retention,13,0.5019668225700465
Retina,59,0.6348789457764015
Retirement,10,0.8934770925821794
Retrieval,10,0.6942306570883374
Retrigger,8,0.4683912098989822
Retro,39,0.8000835058266649
Retrospect,7,0.5211047737559836
Return,1115,0.16585153358715174
Returned,8,0.18473281132173724
Reverb,6,0.5358629085045928
Reverse,31,0.6934080523581454
Reviewer,359,0.5796316891296492
Reviews,13,0.3837500932590606
Revision,24,0.5287215887995748
Revolution,9,0.6224877150315378
Revolve,6,0.857181210492854
Reward,16,0.7180300183608779
Rewind,27,0.6293261229864718
Rewinder,14,0.344906281139369
Rgb,124,0.7609687121702365
Rhapsody,12,0.5497152818134055
Rhe,8,0.39575913280714303
Rhinestone,9,0.4964812427901456
Rhyme,11,0.25956814628708264
Rhythm,7,0.8870535335902657
Ribbon,27,0.6087062201695517
Rice,7,0.7478262830284491
Ricoh,9,0.5115926965501987
Ride,70,0.669578558622743
Rider,9,0.7968098577063453
Ridge,21,0.6304714155738198
Rift,14,0.5882881718363413
Rig,112,0.8122798616855107
Right,299,0.5568673122391901
Rigidity,12,0.633677114994498
Rim,21,0.5812702317711055
Ring,500,0.5627759998751717
Rip,70,0.18443621897770623
